source_id,ra,dec,l,b,parallax,parallax_error,parallax_over_error,distance_gspphot,phot_g_mean_mag,bp_rp,pf,pf_error,p1_o,int_average_g,int_average_bp,int_average_rp,peak_to_peak_g,metallicity,type_best_classification,mode_best_classification
174489098011145216,71.94298042330281,36.72278112167541,166.61765513134935,-5.385878519793774,1.0566163862524083,0.028701555,36.813908,1073.7664,7.085648,1.4846635,6.463491956463242,1.9756058E-4,,7.0569577,7.6934385,6.2763615,0.6862544,,"DCEP","FUNDAMENTAL"
183814674602852480,79.70854159965441,35.30913467364034,171.56671954219576,-1.2596768770420557,0.1647697958715106,0.026044171,6.3265514,3612.5303,14.398995,2.427905,4.248020555103831,3.414478E-5,,14.400724,15.69978,13.274722,0.31079936,0.28546107,"DCEP","FUNDAMENTAL"
188724234539584256,78.8415955624291,40.078020539437475,167.27978714111129,0.939579245742973,0.19322027161377953,0.015612086,12.376326,,9.882999,1.8668833,18.19371939856415,0.0010607137,,9.757313,10.619331,8.850902,0.64084405,,"DCEP","FUNDAMENTAL"
189726984845700480,86.05833386982323,37.5868685635034,172.4583145589675,4.2598255818148205,0.17750565209421446,0.021000553,8.452427,,11.6477375,1.6581726,5.2598903044008605,3.6238838E-4,,11.528412,12.265305,10.670005,0.7117783,-0.089184955,"DCEP","FUNDAMENTAL"
189739251272296192,85.62191257854161,37.64633317529553,172.22668213314202,3.9958837699554253,0.2156496941314128,0.021124272,10.208621,,12.059344,1.6361771,3.412719982594884,1.1968035E-4,,11.96844,12.689085,11.108622,0.7897433,-0.24110295,"DCEP","FUNDAMENTAL"
195373217573454464,82.16349483157283,42.43772581387565,166.74961518417473,4.333737578219322,0.5060727369856335,0.017023604,29.727709,,9.457623,1.3207388,3.8594546029468346,7.6651406E-5,,9.299659,9.835505,8.598051,0.6765841,0.08379649,"DCEP","FUNDAMENTAL"
198681686717279616,72.85353455004464,38.18855101191678,165.94874003314985,-3.89377487735787,0.12572418890412834,0.017618328,7.1359887,3088.7012,13.066492,1.5372267,2.6596077124539192,4.825924E-5,,13.071562,13.751584,12.252366,0.67661273,-0.36382526,"DCEP","FUNDAMENTAL"
200016111582079744,73.82547982860221,39.9797158775043,165.03452341557934,-2.177986577003894,0.13055232752943927,0.01960343,6.659668,,13.428235,1.4957495,2.1205642201362758,4.2541047E-5,,13.32458,13.934274,12.562675,0.891162,-0.30039874,"DCEP","FUNDAMENTAL"
200708636406382720,75.34662500841718,39.96038109269793,165.77345016410266,-1.275839985121334,0.6182206182940352,0.021079902,29.32749,,7.36267,1.2958446,11.62400752131378,9.392433E-4,,7.3478837,7.879799,6.6207175,0.5657633,,"DCEP","FUNDAMENTAL"
201509768065410944,78.1634523744642,42.831780076645465,164.74806831750834,2.1381626699165124,0.42681548207344705,0.019981427,21.360611,,8.798152,1.3756104,10.146213057061988,8.8432693E-4,,8.689358,9.292438,7.93374,0.5069545,,"DCEP","FUNDAMENTAL"
201574982848108416,74.92307087456776,40.83602826927197,164.8846921656068,-0.9908539768931818,0.24937964945531482,0.018335082,13.60123,,10.013501,1.6446142,10.2875587752036,5.146889E-4,,9.949311,10.688998,9.122927,0.61675435,,"DCEP","FUNDAMENTAL"
202939854734748032,70.9911732104345,40.834779104300495,162.99354063781763,-3.288068506292468,0.20378715450930868,0.023120679,8.814064,,11.157831,1.6016493,8.639592570170702,5.002007E-4,,11.10989,11.843859,10.270009,0.36600763,,"DCEP","FUNDAMENTAL"
206211859601169792,74.06343859903626,44.781850488176765,161.40228129993324,0.968906289756376,0.22464995335489632,0.0151857445,14.793476,3370.4622,12.583887,1.8616629,3.407057263406832,1.34075E-4,,12.52426,13.393078,11.596052,0.6857687,-0.078867614,"DCEP","FUNDAMENTAL"
206577210999441536,74.41700356968201,46.09253021377094,160.53243856648567,1.980496603255857,0.23157451407003837,0.020790458,11.138499,,11.216944,1.9841242,13.84505229121153,0.006399727,,11.096729,12.093488,10.123025,0.69266176,,"DCEP","FUNDAMENTAL"
207722317998325632,80.88983072734074,44.76007592284127,164.29823550547653,4.85620859666431,0.2151235449730603,0.015190964,14.1612835,2808.583,12.725514,1.5274878,2.4769620560330954,1.5266845E-4,,12.738015,13.435085,11.918398,0.36199886,0.10394328,"DCEP","FUNDAMENTAL"
228741784865956224,64.27527958040707,41.73183208663051,158.87347540226415,-6.355418193290018,0.27769326679608086,0.019291732,14.394419,,10.70586,1.510561,4.290086992791353,2.4168703E-4,,10.696778,11.381996,9.88616,0.6274099,0.09254865,"DCEP","FUNDAMENTAL"
229602496313775872,65.82989098859449,44.236871763939504,157.90665100366869,-3.7785000406931255,0.12561762460672465,0.019521866,6.4347143,,13.667037,1.662117,2.0416049356017676,1.5380821E-5,,13.504557,14.184369,12.700221,0.944592,-0.52755624,"DCEP","FUNDAMENTAL"
246611563239644544,59.68305769273116,47.23637679787216,152.7127712035738,-4.514491674656343,0.28467246871102586,0.015373069,18.517609,3065.4253,11.70057,1.7304583,2.9891760055302035,5.9091846E-5,,11.687662,12.512184,10.787115,0.18271627,,"DCEP","FUNDAMENTAL"
247358200355952256,62.45563950536674,49.73554482159707,152.42505183681666,-1.4262231514657862,0.1474151246634233,0.019203654,7.67641,,14.231205,2.597186,3.593390351323364,1.0619085E-4,,14.211797,15.626523,13.048529,0.54313475,-0.046155367,"DCEP","FUNDAMENTAL"
248494232082353152,56.34731437908635,48.083475511028745,150.42948391121368,-5.281841072722585,0.34416049117380876,0.016833082,20.445482,2161.4368,10.5531845,1.4232922,4.118190221901202,2.6588506E-4,,10.446909,11.044666,9.685372,0.4717712,0.22654021,"DCEP","FUNDAMENTAL"
250807196530369152,59.87736562762645,50.92052816827579,150.40719470498212,-1.6352761335633834,0.14831248748325354,0.019185498,7.730448,,13.963199,2.4543295,3.3727812279722067,1.827365E-4,,13.955478,15.255424,12.798727,0.67716646,-0.31259185,"DCEP","FUNDAMENTAL"
251034486199934720,60.68793659717288,52.20485583600808,149.94583746188357,-0.3350575653624771,0.0995631409389186,0.01857764,5.359299,3256.7092,13.782935,2.3368273,4.1591280892563205,1.7842145E-4,,13.692096,14.891982,12.620669,0.9493684,-0.45977274,"DCEP","FUNDAMENTAL"
251325959859513856,58.19375780642378,51.480984957718036,149.23817655854208,-1.8834569301705375,0.6372459848176896,0.016746452,38.052597,,8.680821,1.8538389,5.628988161243501,2.2324723E-4,,8.661399,9.563402,7.713563,0.21446426,,"DCEP","FUNDAMENTAL"
251864136443731584,59.9090192736971,52.79069336540377,149.20370304103287,-0.20350937614789485,0.2561744383248276,0.016814996,15.23488,2286.0454,13.300377,2.8404446,3.705903689688306,3.6556696E-4,,13.233142,14.824559,12.023676,0.60880363,-0.031651262,"DCEP","FUNDAMENTAL"
252595410453952384,67.62786761273904,43.65312914566164,159.22764945719177,-3.251204819467331,0.23726328727746163,0.017812926,13.319725,2578.448,13.052064,1.9212112,1.9994836575600363,2.5493733E-5,,13.042272,13.985648,12.075945,0.45313612,-0.013331945,"DCEP","FUNDAMENTAL"
255746713858482048,72.88985338011001,47.78868382297079,158.556777000199,2.2369469241011855,0.1826180892381464,0.016933836,10.784213,3207.828,13.012601,1.8651781,3.5151568766107433,1.10572786E-4,,12.992377,13.889788,12.053559,0.36928526,0.101635516,"DCEP","FUNDAMENTAL"
256735552768873856,66.40539208274869,45.6203200794097,157.2025749508321,-2.519253163698793,0.3590577299774452,0.030670226,11.707046,1470.6532,12.531315,2.7630568,11.27910761955227,0.002958573,,12.440219,13.976186,11.246812,0.5495482,,"DCEP","FUNDAMENTAL"
257429344607790336,69.6580758964874,47.74028025459486,157.17709317645412,0.5581267782814867,0.2214107988003436,0.025845766,8.566618,,12.281764,2.927638,26.110636005745064,0.028669804,,12.097792,13.67512,10.881776,0.60418457,,"DCEP","FUNDAMENTAL"
257639493066319744,67.6395703299766,48.07851659486583,156.01220942979114,-0.20868530646829864,0.18516717962514967,0.018105473,10.227138,3255.1238,13.4470415,2.6686277,4.560815393677977,7.2777046E-5,,13.435064,14.896135,12.250767,0.6215005,-0.09282589,"DCEP","FUNDAMENTAL"
258412862056729472,67.4141211272995,48.42196837944367,155.65961327799465,-0.08151557293853397,0.28795813310721574,0.021493733,13.397307,,9.7014065,2.3639631,22.965943732599275,0.008966998,,9.499542,10.651331,8.409973,0.8671531,,"DCEP","FUNDAMENTAL"
261548119462093568,77.66762373902333,49.68760306511437,158.98456154227316,5.889977973979528,0.3927382134717123,0.014950996,26.268364,2936.822,9.128825,1.3937302,8.002298752607455,1.76933E-4,,9.071054,9.67781,8.314074,0.5382164,,"DCEP","FUNDAMENTAL"
270272675510149504,64.94524474253019,48.953261028306585,154.13890189835521,-0.8727398443325045,0.6124936414955571,0.01607653,38.098625,1639.6846,9.226171,1.7763662,4.972601407693328,4.7544363E-5,,9.125812,9.960983,8.219952,0.66526806,-0.056883994,"DCEP","FUNDAMENTAL"
270528311964877568,63.92292314725148,49.42372190781997,153.33183359716014,-1.0014604887830099,0.15250468385493576,0.021912646,6.9596653,2543.5728,14.2797165,2.7734098,4.493168389482582,9.527899E-5,,14.23728,15.7820835,13.045881,0.588812,-0.2971795,"DCEP","FUNDAMENTAL"
270661215433219968,64.92768588457074,50.12400898451742,153.30879015538562,-0.04705745522065472,0.12248791582962308,0.016674662,7.3457513,,13.550025,2.2961855,5.1466645141947565,4.9338436E-5,,13.512682,14.706601,12.449735,0.65075386,-0.11904802,"DCEP","FUNDAMENTAL"
271861779051593856,64.04279259468188,52.13984910322065,151.50440441362295,1.0094921822058647,0.1267112173818721,0.015495601,8.177238,3302.8218,13.604829,2.019559,3.7594449744743166,8.9961424E-5,,13.564006,14.564808,12.567401,0.35687733,0.1825481,"DCEP","FUNDAMENTAL"
272137893907447168,66.98436406745732,52.884454198659846,152.2421396688263,2.802534367918403,0.18811345314699277,0.013879945,13.5528965,,13.21476,2.2088385,3.5425321848533815,4.751331E-5,,13.229334,14.379992,12.16709,0.3322897,0.088083275,"DCEP","FUNDAMENTAL"
272444829450300160,67.5779220120974,53.94017591109325,151.71947018864827,3.7861088510490135,0.22509042630558013,0.015230715,14.778716,2908.2524,11.908398,1.8066483,6.569716592153157,1.886509E-4,,11.8059435,12.647368,10.884802,0.57568055,,"DCEP","FUNDAMENTAL"
274764764629294208,63.19252587659519,51.91793385036227,151.2783774723624,0.48811318346314037,0.15120208384914613,0.016227204,9.317815,2903.4539,13.705389,2.3130999,4.716320964501767,1.176335E-4,,13.674116,14.868745,12.580908,0.5407994,-0.15907149,"DCEP","FUNDAMENTAL"
279382060625871360,76.63188025360888,55.353514934576964,153.9920622710153,8.715021951166895,1.4082400918422522,0.01932024,72.889366,662.1818,7.17663,1.3294353,3.2948668284952753,6.206853E-5,,7.2002816,7.774005,6.4629765,0.4967072,0.25154445,"DCEP","FUNDAMENTAL"
377753613615880832,14.893648896651849,45.40671891017959,124.42872755033689,-17.441382299389726,0.17753485439472513,0.021073567,8.424528,,11.54578,0.9406948,3.2009239840318413,1.6534433E-4,,11.506244,11.854275,10.950739,0.6788405,-0.36059552,"DCEP","FUNDAMENTAL"
394818721274314112,6.581045994912247,51.28034347101264,118.93047009383238,-11.396183042659974,0.991177518572784,0.023110967,42.887756,862.9499,7.704846,0.8758526,2.1388677746898535,1.6994318E-6,1.5180206907631484,7.595734,7.9126544,7.1122265,0.6065414,,"DCEP","MULTI"
422226488141991296,3.6176560337240544,56.25293038822658,117.78258277100038,-6.248773838355004,0.44632358370353176,0.016551437,26.96585,1807.3763,8.797508,1.280448,5.809553951877663,1.5567846E-4,,8.79282,9.355143,8.072028,0.47443935,0.1354741,"DCEP","FUNDAMENTAL"
422923956470923008,3.790868718384413,58.4242804619301,118.18553516659513,-4.112781548463061,0.40176354297438843,0.01255844,31.991516,2324.4636,9.639541,1.3441277,4.071220492545756,4.565117E-5,,9.544006,10.113079,8.816823,0.65721655,0.20906486,"DCEP","FUNDAMENTAL"
425146374407314560,11.3013731940374,58.501128945354765,122.11554706867241,-4.360741614960772,0.17397628615372468,0.013008667,13.373875,,12.12857,2.139204,6.901197061966727,1.5452843E-4,,12.134576,13.230416,11.094603,0.34665734,,"DCEP","FUNDAMENTAL"
426881614218441600,12.47192037703132,60.12737898732255,122.73866640447629,-2.7437893132836497,0.40694003121235767,0.014656456,27.76524,,9.585123,1.4552183,4.5016879425540335,3.6764006E-5,,9.556571,10.194461,8.778892,0.46601084,0.15590183,"DCEP","FUNDAMENTAL"
428620663657823232,7.494096112031733,60.21195729734145,120.26673308868351,-2.548686078531486,0.5528382649246363,0.027383637,20.188637,1544.1711,8.57736,1.564116,8.000633985352673,1.9527826E-4,,8.5152,9.213589,7.694453,0.45343143,,"DCEP","FUNDAMENTAL"
428835686898545920,6.325687438780236,60.764776344493164,119.74427228543638,-1.9451151334795966,0.2189351729411052,0.010101856,21.672768,,12.366704,1.7969236,3.7345603418073656,1.5592199E-5,2.653161011757141,12.324879,13.184045,11.404173,0.31634453,,"DCEP","MULTI"
429385923752386944,0.24679751198211522,60.95900169186151,116.84556712889513,-1.3151660539072814,0.2683305237457323,0.013846614,19.378782,2437.0886,10.969141,1.718955,4.365371186276669,1.0924833E-4,,10.842955,11.61377,9.970662,0.6619699,0.0735796,"DCEP","FUNDAMENTAL"
429544700100302080,4.260411589033377,60.80280366595149,118.74712053502772,-1.789162552913846,0.08332681988764121,0.013735042,6.066732,5249.6597,13.6322365,1.9564066,6.7979772895031,4.118853E-4,,13.626117,14.573033,12.65268,0.71477336,,"DCEP","FUNDAMENTAL"
429562773322439296,3.5134309188768422,60.98626381103792,118.4126299591757,-1.5570279923405441,0.2517722828479552,0.012164793,20.6968,3490.3528,12.005281,1.7927608,3.630243477024075,2.353773E-4,,11.896706,12.7104845,10.991975,0.6929004,-0.0651671,"DCEP","FUNDAMENTAL"
429873900755069440,1.773206286684525,61.95963341403198,117.74554328427259,-0.46474945056614647,0.18821512771820537,0.012291743,15.312322,,13.492349,2.103219,2.0972984835358806,2.6599114E-6,1.4999046752562137,13.464961,14.53546,12.449207,0.15075035,,"DCEP","MULTI"
429890595286480384,0.6740440026851222,61.86106892833162,117.21870285136181,-0.46880744619239223,0.24348209709254162,0.012660239,19.23203,4314.255,12.162119,1.9810896,4.305509427733281,3.5404995E-5,,12.0967865,13.065214,11.121356,0.45357612,0.15939793,"DCEP","FUNDAMENTAL"
429945884408637696,0.44145495653005096,62.42425567349992,117.21878557404024,0.10476905993118342,0.19609054018446023,0.016873565,11.621168,2620.308,13.076919,2.187317,3.878616132079576,1.4839467E-4,,13.106552,14.243898,12.049091,0.4829783,0.22235967,"DCEP","FUNDAMENTAL"
430629986799994880,5.630325249740409,63.033041439978845,119.66052211814704,0.3451101405137575,0.26636972929930286,0.012571435,21.18849,,10.638192,1.8516645,5.35045231321267,1.3219338E-4,,10.59011,11.446478,9.669241,0.25113532,,"DCEP","FUNDAMENTAL"
430630708354628096,5.990202875496866,62.95015227817014,119.81392093700251,0.24486721364433997,0.21876345767619523,0.014688794,14.893222,,12.593156,2.37008,6.168069008098651,1.3477451E-4,,12.58484,13.835288,11.480599,0.49275985,0.22774857,"DCEP","FUNDAMENTAL"
430647231080076416,5.0127974028359015,63.17978911578531,119.40022986690279,0.523465198489803,0.3075522388513995,0.0188859,16.284754,,11.658981,1.7769508,3.8103064502407538,9.630966E-5,,11.659506,12.489824,10.725389,0.47623864,-0.051970433,"DCEP","FUNDAMENTAL"
430670222050230912,9.185443840729883,62.27423659630855,121.22345063313968,-0.5487528643633343,0.23116947636151502,0.012749081,18.132248,,11.796259,1.9964542,6.239972555824355,2.1681041E-4,,11.720706,12.697921,10.740953,0.40904072,0.18060848,"DCEP","FUNDAMENTAL"
430766016998901376,8.317472542070307,62.90726018244967,120.86505793905211,0.10844313864274208,0.26017177566153793,0.016521322,15.747637,3579.3716,11.03472,1.8212652,6.84666718766436,1.9618549E-4,,10.96878,11.8261595,10.047944,0.43122634,,"DCEP","FUNDAMENTAL"
431184518613946112,6.407203214775372,64.2298909551446,120.13057108684346,1.4986112622163466,0.3208306589249849,0.013740619,23.34907,2965.4883,11.649036,1.8284636,3.026314517074764,4.7325593E-4,,11.667735,12.514125,10.701791,0.4367341,-0.71263313,"DCEP","FUNDAMENTAL"
431215098780669696,5.626540787539292,64.81092866646978,119.85814121131823,2.1119869045579405,0.20299288181339775,0.017589895,11.540312,2956.4424,13.036257,2.7020035,9.53500787605577,5.1040616E-4,,13.012345,14.508745,11.827098,0.4417939,,"DCEP","FUNDAMENTAL"
432163221401882240,0.6457662526941449,65.08828839400572,117.81362735827557,2.703162645195289,0.3207034220222278,0.02366393,13.552416,2743.4077,10.604456,2.291957,10.930582955035584,8.467315E-4,,10.615413,11.823643,9.538924,0.2673632,,"DCEP","FUNDAMENTAL"
432291280141114624,1.0066722984171568,65.77684624585034,118.08938749846072,3.3518478470404833,0.21710298133044864,0.03127784,6.9411116,,15.344132,3.5757437,4.3766127038527545,1.7830635E-4,,15.328277,17.528711,13.96227,0.44509992,-0.041845813,"DCEP","FUNDAMENTAL"
444069661013733120,56.373718521035656,53.435592300747224,147.15223933028133,-1.0459529156320737,0.28203847986463454,0.01733669,16.268301,,13.481934,3.0744743,4.3397415797787255,2.3048131E-4,,13.404468,15.170815,12.143214,0.4166902,0.08998981,"DCEP","FUNDAMENTAL"
444443941646255232,59.37392530394366,54.93807360732515,147.5706160032581,1.2262143220281112,0.3376305998718887,0.021244662,15.892491,,11.156012,2.3608246,8.179564369946606,3.343872E-4,,11.134742,12.385688,10.038078,0.44799426,,"DCEP","FUNDAMENTAL"
445121820622854656,53.5926886793078,54.60724122848044,145.14195427233028,-1.0815713403903173,0.371061904801306,0.017976683,20.641289,,12.681189,2.5145874,3.569404825261708,5.4460248E-5,,12.704412,14.059999,11.568512,0.6176221,-0.12255413,"DCEP","FUNDAMENTAL"
446933167250144384,50.05961628290404,55.11583923200832,143.17192058970033,-1.7985749987337831,0.21570229240868322,0.015324402,14.07574,2897.731,13.255598,2.704236,4.410230564356642,1.9419966E-4,,13.212647,14.733419,12.0272875,0.31852052,0.045517016,"DCEP","FUNDAMENTAL"
447183340501268352,48.120250643475096,54.44485009410995,142.57374025243067,-2.9577989578094446,0.36746296816073276,0.01913195,19.206772,2476.0315,10.713,2.4331503,9.715327516192838,4.3583158E-4,,10.709465,12.017249,9.598416,0.31577432,,"DCEP","FUNDAMENTAL"
447848132723812608,47.780609263928824,55.50823864498823,141.861002299058,-2.1442865800799193,0.41999267924323525,0.021681156,19.371323,1945.5033,11.317636,2.4453964,5.668235869175296,3.9149617E-4,,11.263366,12.555744,10.139132,0.6192993,-0.026436934,"DCEP","FUNDAMENTAL"
447874379264574848,48.72724358432001,55.880286139910424,142.12635470098587,-1.5503799020758562,0.4433170305605493,0.02742755,16.163202,1991.4025,11.934156,2.2409897,3.220435556262456,4.9376416E-5,,11.914846,13.075345,10.846118,0.35865128,0.24246468,"DCEP","FUNDAMENTAL"
447987564541431168,48.77428839224993,56.212550045536176,141.97530995097648,-1.2532454549383523,0.31752914160698775,0.022179097,14.316594,,12.749468,2.8277197,4.252671327661486,2.1540473E-4,,12.804575,14.442844,11.589214,0.41141483,0.27399552,"DCEP","FUNDAMENTAL"
447992443624241280,48.73901045893063,56.334767939414576,141.89479361848157,-1.1592195670241554,0.17531359678036657,0.020322695,8.626493,,13.804615,2.5099058,4.989199443295339,4.8453294E-4,,13.808409,15.138941,12.570113,0.7335805,-0.33876863,"DCEP","FUNDAMENTAL"
448521446155893376,51.6998167576209,56.40255491809091,143.23829347567144,-0.21659463863215134,0.1839629529239892,0.030783478,5.976029,,15.187573,2.9893036,3.1582010332221717,3.7017602E-5,,15.182532,16.888874,13.924251,0.48465207,0.04060206,"DCEP","FUNDAMENTAL"
448977846560597248,53.95423370274784,57.14794973932952,143.82565320070609,1.101051660221732,0.10821997454508225,0.021564068,5.0185323,,14.139172,3.1315832,8.57559958376674,4.009985E-4,,14.097904,15.931023,12.821222,0.28041065,,"DCEP","FUNDAMENTAL"
449006536942032256,54.35696972265211,57.28549264727643,143.92133871800525,1.3404659864292552,0.1788092882939988,0.023914985,7.476872,,14.916361,2.7546148,2.944079940974454,9.132733E-5,,14.887189,16.388508,13.685561,0.8383871,-0.3452258,"DCEP","FUNDAMENTAL"
449863090859326080,53.8000361814987,58.29470129719268,143.08849598340362,1.9835605453791079,0.2704503912257623,0.022579215,11.977847,,11.234878,2.1676435,9.43629140352372,6.4767536E-4,,11.186022,12.286196,10.137834,0.42771542,,"DCEP","FUNDAMENTAL"
450160096438199424,52.40116752532363,58.88240318831538,142.1535147953757,2.0448352288337306,0.29334314132328493,0.016373845,17.91535,2011.5858,13.249445,3.1854982,4.968147264326747,1.2846616E-4,,13.247119,15.133179,11.940005,0.4884059,0.09503508,"DCEP","FUNDAMENTAL"
455914562346088704,35.965586854473585,55.36485100844179,135.8730735800153,-5.167533285008711,0.931817672632079,0.02474584,37.65553,,6.000012,1.110086,7.572579841010747,0.0023112595,,6.0098963,6.4738655,5.364858,0.072946705,,"DCEP","FUNDAMENTAL"
457807268533229056,38.46902117034929,57.02749607362189,136.55805113543573,-3.1093087053711375,0.2665341145351581,0.019292574,13.815372,5809.9106,11.226746,1.6234665,3.6501815291441617,1.5332045E-4,,11.11724,11.777942,10.27876,0.55536115,0.06948138,"DCEP","FUNDAMENTAL"
458239995077788544,38.63041573864392,58.831617594760424,135.93996978335454,-1.412019507586132,0.3787264569172398,0.014992235,25.261507,2230.4817,10.559181,2.0527105,5.365068693146465,6.358715E-5,,10.555656,11.5628805,9.569315,0.6548986,0.039857823,"DCEP","FUNDAMENTAL"
459035766618689280,36.89776104185009,58.91715104776827,135.07730665412396,-1.668509030032948,0.4456421682209358,0.017368011,25.658792,1657.7822,10.47096,2.1743393,5.532769306333524,3.9421214E-4,,10.38808,11.4630165,9.363681,0.61392254,0.23401007,"DCEP","FUNDAMENTAL"
459263743483634304,36.807364322658,59.460601064951476,134.83733848524716,-1.1786796492909184,0.3734720711274525,0.017359182,21.514381,,9.171905,1.9287224,13.63819875506045,0.0011498602,,9.141022,10.089019,8.1731415,0.2764526,,"DCEP","FUNDAMENTAL"
460909093912435072,42.02334415076714,57.93447514531499,137.9305237489785,-1.4994883161055128,0.11807687086345223,0.017111724,6.900349,3070.0347,14.016518,2.053195,2.798914813048832,1.4986065E-5,,14.002035,15.040164,12.987243,0.47747108,-0.17245479,"DCEP","FUNDAMENTAL"
461049865760507904,43.01686570370034,58.71506055646153,138.0550633892018,-0.5689296322097923,0.15591245510309099,0.021757547,7.1659026,,14.514477,2.6848192,3.9689413431583747,5.9956143E-5,,14.528077,15.991354,13.335328,0.26499993,0.22216281,"DCEP","FUNDAMENTAL"
461710844045583744,48.518269727430535,58.19515671956873,140.82494375558804,0.36748541076823305,0.3911069658844115,0.026354356,14.840316,1794.8694,14.269044,3.276948,2.940071749903214,9.53152E-5,,14.239663,16.18501,12.928321,0.5127652,-0.07789787,"DCEP","FUNDAMENTAL"
462252662762965120,50.94951226208825,59.355668948794595,141.27062157869483,2.0215860939152166,0.32058467644282596,0.017817846,17.992336,2245.207,11.855264,2.0265818,4.156638965682085,8.01666E-5,,11.829709,12.805037,10.821895,0.49441236,-0.032237727,"DCEP","FUNDAMENTAL"
462407693902385792,52.358205926868344,60.44646692888735,141.2478416313245,3.3209046855761657,0.2965268193135119,0.01741572,17.02639,,11.926359,2.1954603,11.261871340736597,5.541603E-4,,11.711257,12.773016,10.689726,0.8964164,,"DCEP","FUNDAMENTAL"
465012883624730624,38.77408092405969,59.384074806596274,135.7935534164988,-0.8742275282368492,0.27983159659038986,0.017094426,16.369757,2443.7632,12.365735,2.1295805,3.239155437313032,8.630051E-5,,12.395734,13.489,11.357652,0.409452,0.20703876,"DCEP","FUNDAMENTAL"
465365517618881536,36.73620554799747,60.57141481289539,134.40338264453223,-0.15550600077919527,0.37871996832516175,0.018010493,21.02774,2147.1704,10.866235,2.4029331,7.468600555163552,1.6434318E-4,,10.8355465,12.1125555,9.727487,0.37494907,,"DCEP","FUNDAMENTAL"
465719182408723072,41.18047609429559,61.46469937345128,136.03506254698144,1.508968971881299,0.3445429791531086,0.013695499,25.157389,,10.471635,1.5169048,3.832644265104863,5.9971542E-5,,10.432182,11.115214,9.623435,0.48246133,0.12809147,"DCEP","FUNDAMENTAL"
466232585618161664,44.8353743284523,61.30030900441248,137.67493695233995,2.14473433268761,0.21937309543623504,0.016953424,12.939752,,13.691114,2.6388817,4.414908146308054,2.5484472E-4,,13.672578,15.108635,12.50003,0.523837,0.11999208,"DCEP","FUNDAMENTAL"
466906311366699520,48.44587226840206,63.34947959572498,138.1162063161602,4.754885643271414,0.11687202542560349,0.016146123,7.238395,,13.1359625,1.8554001,3.032896349204641,1.2495281E-5,,13.166747,14.06751,12.211326,0.40872544,0.07510854,"DCEP","FUNDAMENTAL"
467496268077100288,43.6666635458667,63.554807451651094,136.14709419922374,3.8903826186061097,0.21555146761146118,0.014793209,14.570974,,12.418963,1.7858105,3.905301910848596,3.8442067E-5,,12.357934,13.201014,11.439709,0.61708486,-0.17695048,"DCEP","FUNDAMENTAL"
467560314629168640,41.46453725567456,63.30457461910931,135.37258141083876,3.2307014849103566,0.1600392697124004,0.01690265,9.468295,,11.993787,1.7259464,5.904156480249446,1.3264283E-4,,11.954672,12.727061,11.049776,0.7970145,-0.19458066,"DCEP","FUNDAMENTAL"
468431815031779456,60.37887547147644,55.04533231174702,147.9383717461337,1.6830886434575798,0.2484427152168835,0.017678643,14.053269,,11.958909,2.2387657,6.6029934413391285,2.4581622E-4,,11.929178,13.097909,10.862187,0.46462184,,"DCEP","FUNDAMENTAL"
469680173047881344,60.94355002761158,57.24772719866225,146.7196772035135,3.5451853642944884,0.24969743844983758,0.015672313,15.932393,,11.661676,1.8787766,5.124762244320465,2.0575241E-4,,11.579717,12.466322,10.645474,0.54849637,0.03156662,"DCEP","FUNDAMENTAL"
470361114339849472,61.24359254183781,58.659781105628184,145.89655141462043,4.7050233769416145,0.6312871051788481,0.042985417,14.686075,,7.179552,1.5952668,7.912250468798467,2.9242932E-4,,7.178339,7.907158,6.331242,0.5857331,,"DCEP","FUNDAMENTAL"
470386952863752576,61.53736292358342,58.80874501241941,145.91019889641495,4.9177485523445625,0.21654484288968429,0.017456664,12.40471,2405.8286,10.297967,1.8067503,12.647196058643889,8.6525496E-4,,10.262258,11.139264,9.342635,0.63766223,,"DCEP","FUNDAMENTAL"
473043922712140928,58.59070073086629,58.65332973791681,144.85318941356996,3.798685555579248,0.7133301733770532,0.13709572,5.203154,,8.229256,1.8138585,16.41757992983269,0.0026741212,,8.094112,8.912429,7.166655,0.7244835,,"DCEP","FUNDAMENTAL"
473239154746762112,56.53438603853251,58.78422087765581,143.93782341294516,3.230949999635679,0.212830202260947,0.020799605,10.232415,2497.828,11.554028,1.6634989,5.788380831297347,4.0524153E-4,,11.382635,12.117803,10.533244,0.7680306,-0.123407155,"DCEP","FUNDAMENTAL"
473293889810320128,57.10697680743192,59.442268382539986,143.76098670116926,3.929710482529422,0.606205056618136,0.01770379,34.241543,,10.056244,2.2817812,5.065604903684328,1.6157542E-4,,9.998524,11.134045,8.944601,0.5571899,0.09432935,"DCEP","FUNDAMENTAL"
473516128597272960,59.59366111304295,59.46877173062105,144.72152556834112,4.754484373178285,0.2437676579688686,0.014540387,16.764866,3000.9314,12.77567,2.1122732,3.932615932644449,3.4382505E-5,,12.793796,13.877566,11.763151,0.37450048,0.10455919,"DCEP","FUNDAMENTAL"
473615222081933952,61.88666220084486,60.31846089984355,145.02031292088628,6.153077640328671,0.2048447843787745,0.018225498,11.239462,,11.346852,1.5356417,5.29593643502353,2.5807513E-4,,11.252038,11.9478855,10.434,0.77142566,-0.04632246,"DCEP","FUNDAMENTAL"
